Context Switch ¦¸¼Æ: ,0,Context Switch Cost: ,0, Average Waiting Time: ,184.001, Average TurnAround Time: ,199.044, Average Response Time: ,184.001, Longest Wait: ,375, Longest Turn: ,390, Longest Response: ,375, end time ,15065, Throughput: ,0.066379

id,turnaround time,waiting time,response time,priority,burst time,arrive time,finished time
768,216,206,206,10,10,11332,11548
769,222,197,197,9,25,11351,11573
770,218,200,200,6,18,11373,11591
771,216,199,199,8,17,11392,11608
772,215,201,201,10,14,11407,11622
773,214,200,200,4,14,11422,11636
774,215,194,194,5,21,11442,11657
775,215,203,203,5,12,11454,11669
776,208,194,194,5,14,11475,11683
777,203,189,189,9,14,11494,11697
778,202,191,191,7,11,11506,11708
779,207,189,189,3,18,11519,11726
780,205,193,193,2,12,11533,11738
781,206,190,190,10,16,11548,11754
782,207,187,187,1,20,11567,11774
783,211,193,193,2,18,11581,11792
784,206,193,193,1,13,11599,11805
785,205,190,190,6,15,11615,11820
786,207,192,192,1,15,11628,11835
787,202,192,192,5,10,11643,11845
788,206,192,192,4,14,11653,11859
789,200,187,187,1,13,11672,11872
790,206,189,189,6,17,11683,11889
791,207,186,186,10,21,11703,11910
792,223,196,196,2,27,11714,11937
793,229,216,216,5,13,11721,11950
794,235,220,220,5,15,11730,11965
795,225,214,214,9,11,11751,11976
796,222,209,209,7,13,11767,11989
797,218,202,202,4,16,11787,12005
798,227,207,207,4,20,11798,12025
799,223,206,206,8,17,11819,12042
800,218,206,206,4,12,11836,12054
801,208,200,200,9,8,11854,12062
802,212,199,199,5,13,11863,12075
803,218,196,196,6,22,11879,12097
804,215,201,201,5,14,11896,12111
805,212,198,198,1,14,11913,12125
806,215,199,199,10,16,11926,12141
807,222,203,203,9,19,11938,12160
808,226,212,212,10,14,11948,12174
809,225,214,214,8,11,11960,12185
810,227,218,218,1,9,11967,12194
811,227,209,209,1,18,11985,12212
812,221,212,212,7,9,12000,12221
813,223,208,208,2,15,12013,12236
814,227,206,206,4,21,12030,12257
815,224,215,215,7,9,12042,12266
816,221,209,209,9,12,12057,12278
817,225,204,204,4,21,12074,12299
818,231,215,215,3,16,12084,12315
819,224,215,215,2,9,12100,12324
820,223,209,209,6,14,12115,12338
821,218,206,206,8,12,12132,12350
822,206,197,197,3,9,12153,12359
823,208,187,187,7,21,12172,12380
824,210,192,192,5,18,12188,12398
825,210,196,196,9,14,12202,12412
826,215,198,198,7,17,12214,12429
827,213,199,199,3,14,12230,12443
828,221,199,199,4,22,12244,12465
829,220,211,211,2,9,12254,12474
830,218,209,209,10,9,12265,12483
831,215,199,199,7,16,12284,12499
832,214,204,204,3,10,12295,12509
833,217,201,201,4,16,12308,12525
834,220,201,201,4,19,12324,12544
835,216,204,204,7,12,12340,12556
836,216,205,205,4,11,12351,12567
837,211,200,200,4,11,12367,12578
838,211,200,200,5,11,12378,12589
839,210,198,198,3,12,12391,12601
840,208,190,190,1,18,12411,12619
841,197,188,188,7,9,12431,12628
842,194,184,184,6,10,12444,12638
843,206,183,183,10,23,12455,12661
844,210,197,197,10,13,12464,12674
845,219,199,199,1,20,12475,12694
846,220,203,203,8,17,12491,12711
847,228,208,208,8,20,12503,12731
848,230,214,214,7,16,12517,12747
849,233,214,214,1,19,12533,12766
850,232,220,220,1,12,12546,12778
851,230,218,218,2,12,12560,12790
852,228,214,214,10,14,12576,12804
853,235,214,214,3,21,12590,12825
854,238,220,220,1,18,12605,12843
855,244,224,224,4,20,12619,12863
856,246,234,234,3,12,12629,12875
857,250,235,235,7,15,12640,12890
858,254,240,240,6,14,12650,12904
859,262,249,249,6,13,12655,12917
860,260,244,244,9,16,12673,12933
861,254,246,246,5,8,12687,12941
862,253,244,244,5,9,12697,12950
863,245,234,234,1,11,12716,12961
864,255,242,242,10,13,12719,12974
865,259,242,242,8,17,12732,12991
866,268,244,244,7,24,12747,13015
867,274,250,250,4,24,12765,13039
868,271,258,258,1,13,12781,13052
869,264,248,248,3,16,12804,13068
870,261,239,239,8,22,12829,13090
871,259,245,245,4,14,12845,13104
872,261,245,245,9,16,12859,13120
873,262,246,246,5,16,12874,13136
874,267,251,251,5,16,12885,13152
875,260,252,252,9,8,12900,13160
876,262,250,250,6,12,12910,13172
877,257,246,246,2,11,12926,13183
878,256,242,242,8,14,12941,13197
879,262,247,247,2,15,12950,13212
880,259,243,243,4,16,12969,13228
881,257,246,246,9,11,12982,13239
882,255,239,239,3,16,13000,13255
883,256,236,236,4,20,13019,13275
884,261,248,248,3,13,13027,13288
885,256,243,243,5,13,13045,13301
886,261,241,241,9,20,13060,13321
887,268,248,248,6,20,13073,13341
888,276,257,257,4,19,13084,13360
889,282,266,266,7,16,13094,13376
890,285,267,267,1,18,13109,13394
891,290,270,270,2,20,13124,13414
892,293,270,270,3,23,13144,13437
893,287,278,278,5,9,13159,13446
894,287,277,277,4,10,13169,13456
895,286,271,271,3,15,13185,13471
896,293,271,271,3,22,13200,13493
897,302,283,283,2,19,13210,13512
898,311,289,289,8,22,13223,13534
899,324,304,304,5,20,13230,13554
900,326,310,310,4,16,13244,13570
901,343,317,317,7,26,13253,13596
902,347,331,331,10,16,13265,13612
903,349,331,331,4,18,13281,13630
904,347,335,335,2,12,13295,13642
905,348,337,337,4,11,13305,13653
906,344,331,331,2,13,13322,13666
907,344,326,326,7,18,13340,13684
908,342,331,331,8,11,13353,13695
909,345,328,328,2,17,13367,13712
910,342,328,328,10,14,13384,13726
911,352,335,335,1,17,13391,13743
912,352,326,326,10,26,13417,13769
913,350,337,337,4,13,13432,13782
914,352,335,335,6,17,13447,13799
915,346,335,335,2,11,13464,13810
916,347,328,328,9,19,13482,13829
917,347,334,334,5,13,13495,13842
918,345,333,333,9,12,13509,13854
919,350,330,330,2,20,13524,13874
920,346,337,337,1,9,13537,13883
921,348,331,331,10,17,13552,13900
922,352,333,333,5,19,13567,13919
923,355,338,338,5,17,13581,13936
924,347,337,337,6,10,13599,13946
925,352,337,337,10,15,13609,13961
926,350,339,339,7,11,13622,13972
927,355,335,335,10,20,13637,13992
928,367,345,345,1,22,13647,14014
929,376,355,355,4,21,13659,14035
930,371,359,359,7,12,13676,14047
931,372,357,357,6,15,13690,14062
932,377,358,358,1,19,13704,14081
933,376,367,367,6,9,13714,14090
934,384,362,362,9,22,13728,14112
935,387,367,367,4,20,13745,14132
936,388,369,369,2,19,13763,14151
937,389,374,374,3,15,13777,14166
938,388,373,373,10,15,13793,14181
939,390,375,375,9,15,13806,14196
940,382,372,372,4,10,13824,14206
941,381,364,364,1,17,13842,14223
942,380,366,366,9,14,13857,14237
943,379,365,365,3,14,13872,14251
944,381,364,364,4,17,13887,14268
945,380,367,367,7,13,13901,14281
946,378,360,360,6,18,13921,14299
947,366,356,356,2,10,13943,14309
948,368,353,353,1,15,13956,14324
949,360,347,347,5,13,13977,14337
950,362,348,348,5,14,13989,14351
951,355,340,340,3,15,14011,14366
952,355,340,340,4,15,14026,14381
953,353,342,342,1,11,14039,14392
954,346,334,334,7,12,14058,14404
955,350,332,332,1,18,14072,14422
956,357,339,339,10,18,14083,14440
957,355,337,337,6,18,14103,14458
958,363,340,340,1,23,14118,14481
959,367,351,351,10,16,14130,14497
960,365,354,354,1,11,14143,14508
961,367,354,354,9,13,14154,14521
962,368,357,357,5,11,14164,14532
963,367,357,357,3,10,14175,14542
964,356,340,340,4,16,14202,14558
965,353,342,342,6,11,14216,14569
966,350,333,333,6,17,14236,14586
967,350,335,335,7,15,14251,14601
968,349,335,335,8,14,14266,14615
969,349,334,334,7,15,14281,14630
970,356,340,340,5,16,14290,14646
971,348,337,337,1,11,14309,14657
972,343,332,332,7,11,14325,14668
973,334,325,325,6,9,14343,14677
974,332,323,323,5,9,14354,14686
975,334,323,323,1,11,14363,14697
976,346,326,326,2,20,14371,14717
977,340,327,327,10,13,14390,14730
978,334,324,324,4,10,14406,14740
979,336,325,325,4,11,14415,14751
980,330,318,318,4,12,14433,14763
981,333,311,311,9,22,14452,14785
982,334,321,321,6,13,14464,14798
983,336,317,317,9,19,14481,14817
984,334,324,324,9,10,14493,14827
985,331,321,321,4,10,14506,14837
986,332,315,315,2,17,14522,14854
987,329,312,312,1,17,14542,14871
988,338,321,321,9,17,14550,14888
989,326,321,321,4,5,14567,14893
990,330,316,316,2,14,14577,14907
991,339,321,321,10,18,14586,14925
992,338,321,321,2,17,14604,14942
993,336,324,324,9,12,14618,14954
994,337,318,318,2,19,14636,14973
995,335,321,321,7,14,14652,14987
996,330,317,317,4,13,14670,15000
997,323,308,308,10,15,14692,15015
998,322,308,308,4,14,14707,15029
999,321,307,307,1,14,14722,15043
1000,325,303,303,6,22,14740,15065
